StudentID,Name,Major,GPA,EnrollmentDate
100624,Dina,Business,2.1,2021-03-05
100625,Ari,Engineering,2.71,2019-01-24
100626,Cici,Engineering,3.62,2018-09-02
100627,Budi,Law,2.5,2018-08-08
100628,Dina,Law,2.75,2019-08-23
100629,Eka,Business,2.52,2021-03-20
100630,Eka,Business,3.2,2018-03-13
100631,Eka,Business,3.24,2020-09-27
100632,Ari,Law,2.9,2020-05-04
100633,Cici,Law,3.49,2018-12-22
100634,Budi,Business,3.39,2019-07-13
100635,Eka,Business,2.76,2022-12-23
100636,Cici,Business,2.57,2022-05-09
100637,Eka,Computer Science,2.11,2021-10-09
100638,Budi,Law,3.25,2022-01-16
100639,Cici,Computer Science,3.11,2021-09-26
100640,Budi,Business,2.46,2022-11-27
100641,Dina,Computer Science,4.0,2020-11-05
100642,Ari,Computer Science,3.24,2021-07-19
100643,Ari,Business,2.07,2020-08-20
100644,Budi,Engineering,2.25,2019-06-08
100645,Budi,Business,3.82,2022-03-18
100646,Ari,Business,2.45,2019-08-03
100647,Eka,Engineering,2.54,2020-06-13
100648,Cici,Business,2.44,2018-11-29
100649,Eka,Law,3.28,2019-12-06
100650,Ari,Law,2.99,2019-06-11
100651,Cici,Law,3.61,2020-03-20
100652,Budi,Law,3.28,2021-01-22
100653,Eka,Computer Science,3.91,2018-09-29
100654,Eka,Business,3.14,2022-05-09
100655,Budi,Business,3.66,2020-01-11
100656,Cici,Business,3.34,2021-01-31
100657,Cici,Engineering,2.8,2018-01-21
100658,Eka,Engineering,2.18,2021-10-19
100659,Ari,Law,2.42,2019-04-15
100660,Eka,Business,3.0,2021-11-17
100661,Eka,Business,3.17,2022-06-07
100662,Eka,Engineering,2.01,2021-06-24
100663,Cici,Law,2.39,2018-03-11
100664,Budi,Business,3.57,2020-10-29
100665,Ari,Computer Science,3.97,2020-07-12
100666,Budi,Engineering,3.27,2018-08-04
100667,Cici,Computer Science,2.91,2022-10-25
100668,Budi,Business,2.73,2020-09-02
100669,Dina,Law,2.33,2020-06-01
100670,Dina,Engineering,3.02,2018-07-13
100671,Ari,Law,2.69,2020-03-15
100672,Dina,Law,3.11,2021-08-02
100673,Dina,Law,2.06,2018-08-05
100674,Budi,Computer Science,3.93,2019-04-08
100675,Budi,Engineering,3.58,2020-08-09
100676,Eka,Business,2.28,2019-04-16
100677,Cici,Engineering,2.16,2020-12-03
100678,Dina,Law,3.99,2021-03-26
100679,Eka,Engineering,2.22,2022-12-28
100680,Eka,Law,2.33,2018-02-05
100681,Eka,Law,2.07,2021-03-25
100682,Budi,Law,3.66,2018-08-19
100683,Eka,Law,3.75,2018-12-06
100684,Budi,Law,3.99,2021-12-10
100685,Cici,Business,3.63,2020-04-07
100686,Ari,Computer Science,2.89,2022-05-18
100687,Eka,Business,3.57,2019-10-27
100688,Budi,Computer Science,2.33,2019-10-13
100689,Eka,Computer Science,2.02,2019-11-02
100690,Ari,Computer Science,2.43,2022-08-23
100691,Eka,Engineering,3.62,2021-04-20
100692,Eka,Computer Science,2.72,2021-12-04
100693,Eka,Computer Science,2.24,2020-10-08
100694,Cici,Engineering,2.82,2019-04-30
100695,Dina,Law,2.37,2020-12-15
100696,Cici,Business,3.65,2021-10-19
100697,Dina,Engineering,2.53,2021-08-04
100698,Cici,Engineering,3.36,2022-12-30
100699,Eka,Engineering,2.49,2022-12-13
100700,Dina,Computer Science,3.51,2022-01-31
100701,Dina,Business,3.08,2022-12-09
100702,Budi,Engineering,2.7,2021-01-08
100703,Eka,Computer Science,3.15,2020-09-08
100704,Cici,Engineering,2.57,2021-02-07
100705,Budi,Computer Science,3.2,2021-03-14
100706,Eka,Computer Science,3.21,2022-04-09
100707,Cici,Computer Science,2.54,2020-01-26
100708,Dina,Computer Science,3.06,2020-05-10
100709,Dina,Computer Science,3.99,2022-02-08
100710,Ari,Law,3.83,2022-04-29
100711,Dina,Engineering,2.52,2018-03-08
100712,Cici,Computer Science,2.94,2018-07-25
100713,Eka,Engineering,3.53,2018-10-10
100714,Budi,Computer Science,3.03,2020-10-19
100715,Eka,Business,2.4,2018-03-25
100716,Budi,Engineering,2.19,2022-11-16
100717,Dina,Engineering,3.58,2018-03-06
100718,Eka,Law,3.03,2021-06-19
100719,Dina,Law,2.96,2022-07-24
100720,Cici,Business,2.4,2021-04-03
100721,Cici,Business,2.05,2021-02-14
100722,Budi,Business,3.39,2021-01-16
100723,Cici,Computer Science,3.42,2020-09-12
100724,Dina,Engineering,2.85,2019-05-20
100725,Dina,Engineering,2.23,2022-05-22
100726,Dina,Computer Science,2.61,2020-05-05
100727,Budi,Computer Science,2.31,2020-11-17
100728,Budi,Computer Science,3.3,2022-07-03
100729,Cici,Business,2.03,2018-12-30
100730,Eka,Engineering,2.46,2020-07-19
100731,Dina,Law,2.39,2018-05-26
100732,Ari,Engineering,2.08,2018-12-01
100733,Dina,Computer Science,2.71,2021-03-07
100734,Dina,Computer Science,2.08,2021-11-28
100735,Dina,Computer Science,2.39,2018-05-02
100736,Ari,Computer Science,2.93,2019-10-14
100737,Ari,Law,3.31,2022-11-10
100738,Dina,Law,3.57,2021-07-13
100739,Ari,Business,3.36,2022-07-28
100740,Budi,Law,2.36,2020-05-13
100741,Dina,Engineering,2.75,2019-03-02
100742,Dina,Computer Science,2.27,2022-10-26
100743,Dina,Computer Science,3.14,2022-07-15
100744,Dina,Business,2.45,2020-05-07
100745,Budi,Computer Science,2.88,2018-01-01
100746,Cici,Computer Science,2.16,2018-04-16
100747,Budi,Law,2.73,2018-10-07
100748,Ari,Computer Science,3.61,2020-11-23
100749,Eka,Computer Science,2.37,2022-10-05
100750,Cici,Law,2.54,2021-05-01
100751,Budi,Engineering,3.57,2019-07-02
100752,Budi,Computer Science,3.29,2020-10-06
100753,Cici,Law,3.59,2018-06-24
100754,Dina,Engineering,2.02,2020-05-21
100755,Ari,Engineering,3.15,2018-03-12
100756,Dina,Business,2.73,2019-02-07
100757,Dina,Engineering,2.48,2022-06-24
100758,Dina,Business,3.75,2022-06-23
100759,Dina,Law,3.22,2019-06-23
100760,Budi,Law,3.43,2021-02-24
100761,Dina,Law,3.57,2019-04-09
100762,Cici,Law,3.9,2020-02-23
100763,Cici,Computer Science,2.96,2018-10-01
100764,Budi,Business,2.93,2021-06-12
100765,Budi,Business,2.73,2020-08-12
100766,Budi,Law,2.6,2022-03-24
100767,Ari,Engineering,3.34,2022-03-18
100768,Eka,Engineering,2.39,2021-07-17
100769,Ari,Computer Science,2.64,2022-04-30
100770,Budi,Computer Science,2.07,2021-07-25
100771,Ari,Engineering,3.28,2021-12-25
100772,Cici,Computer Science,2.08,2019-02-12
100773,Eka,Computer Science,2.17,2021-05-02
100774,Ari,Business,3.18,2019-07-24
100775,Budi,Law,2.28,2020-01-14
100776,Budi,Law,2.69,2018-03-13
100777,Ari,Engineering,2.7,2021-09-12
100778,Ari,Engineering,3.71,2022-08-24
100779,Eka,Business,2.07,2022-06-27
100780,Dina,Engineering,3.29,2021-11-07
100781,Cici,Law,3.03,2021-10-11
100782,Cici,Business,3.5,2020-11-25
100783,Budi,Business,3.93,2022-07-19
100784,Ari,Computer Science,2.08,2020-10-18
100785,Dina,Business,2.77,2022-04-16
100786,Ari,Computer Science,3.52,2019-05-25
100787,Eka,Business,2.15,2019-12-26
100788,Eka,Law,2.45,2018-10-21
100789,Dina,Law,2.75,2022-03-16
100790,Budi,Law,2.04,2022-02-23
100791,Dina,Computer Science,3.33,2019-06-02
100792,Cici,Law,3.61,2021-02-21
100793,Ari,Business,3.8,2018-11-28
100794,Eka,Law,2.27,2020-03-17
100795,Ari,Computer Science,3.77,2020-07-02
100796,Dina,Business,2.22,2022-11-19
100797,Budi,Computer Science,3.77,2018-02-17
100798,Cici,Engineering,3.51,2018-06-02
100799,Ari,Law,2.49,2019-02-27
100800,Eka,Computer Science,,2020-01-11
100801,Cici,Business,2.09,2018-08-20
100802,Dina,Law,2.95,2022-08-12
100803,Budi,Computer Science,2.59,2019-05-25
100804,Dina,Engineering,3.5,2018-06-18
100805,Budi,Business,2.34,2019-10-10
100806,Cici,Engineering,3.6,2019-06-16
100807,Ari,Law,3.88,2021-12-05
100808,Eka,Computer Science,2.14,2020-12-26
100809,Budi,Engineering,3.75,2018-03-09
100810,Ari,Computer Science,2.1,2020-12-25
100811,Dina,Law,2.96,2019-02-18
100812,Budi,Engineering,3.56,2019-07-31
100813,Ari,Law,2.38,2021-10-31
100814,Cici,Engineering,2.74,2022-11-27
100815,Eka,Law,2.92,2021-11-30
100816,Cici,Law,3.71,2019-01-07
100817,Cici,Business,3.82,2021-07-12
100818,Budi,Engineering,2.09,2021-05-08
100819,Dina,Engineering,3.01,2020-03-05
100820,Cici,Engineering,2.45,2021-02-24
100821,Dina,Law,2.05,2019-07-26
100822,Eka,Engineering,3.23,2022-03-24
100823,Dina,Law,3.4,2019-05-28
100824,Cici,Computer Science,2.29,2018-02-17
100825,Eka,Law,3.92,2019-07-30
100826,Cici,Engineering,3.72,2019-07-29
100827,Cici,Business,3.34,2021-02-04
100828,Dina,Engineering,2.35,2019-04-21
100829,Budi,Engineering,2.81,2020-02-28
100830,Budi,Computer Science,2.7,2018-07-19
100831,Eka,Computer Science,3.31,2020-06-14
100832,Dina,Business,3.25,2020-07-21
100833,Ari,Engineering,2.13,2021-10-19
100834,Cici,Computer Science,2.05,2022-09-14
100835,Dina,Computer Science,3.82,2022-07-03
100836,Ari,Business,3.7,2022-03-13
100837,Eka,Law,2.35,2022-05-27
100838,Ari,Computer Science,2.18,2020-09-12
100839,Cici,Computer Science,2.62,2021-01-30
100840,Ari,Business,2.24,2019-08-29
100841,Eka,Computer Science,2.27,2019-07-10
100842,Cici,Law,2.93,2022-05-06
100843,Eka,Engineering,3.02,2018-01-19
100844,Dina,Law,2.41,2019-03-18
100845,Dina,Engineering,3.33,2019-08-05
100846,Dina,Law,2.67,2021-12-08
100847,Dina,Engineering,3.79,2022-05-06
100848,Dina,Computer Science,2.02,2022-06-03
100849,Dina,Computer Science,2.41,2019-02-16
100850,Ari,Computer Science,3.19,2019-05-12
100851,Dina,Computer Science,3.28,2021-05-20
100852,Ari,Engineering,3.49,2020-09-15
100853,Budi,Law,2.59,2018-10-31
100854,Budi,Law,3.37,2022-04-13
100855,Eka,Computer Science,3.41,2020-08-28
100856,Budi,Computer Science,3.35,2020-05-28
100857,Eka,Business,3.96,2022-10-06
100858,Budi,Law,2.25,2021-01-31
100859,Cici,Engineering,3.67,2018-02-14
100860,Eka,Engineering,2.44,2018-10-30
100861,Eka,Law,2.43,2022-11-08
100862,Eka,Business,3.66,2021-11-25
100863,Ari,Computer Science,3.11,2019-05-30
100864,Eka,Law,3.22,2021-02-01
100865,Cici,Computer Science,3.42,2018-07-29
100866,Budi,Business,3.0,2022-03-13
100867,Eka,Business,3.45,2022-07-01
100868,Cici,Law,3.45,2021-11-29
100869,Eka,Computer Science,2.54,2020-07-16
100870,Eka,Business,2.01,2020-08-19
100871,Dina,Business,2.85,2019-06-13
100872,Ari,Engineering,2.75,2022-11-02
100873,Budi,Law,2.88,2021-11-30
100874,Dina,Business,3.41,2018-04-17
100875,Cici,Computer Science,3.43,2020-04-02
100876,Budi,Engineering,2.46,2021-09-13
100877,Eka,Computer Science,3.52,2021-04-16
100878,Eka,Business,3.33,2021-04-25
100879,Eka,Business,2.41,2019-02-04
100880,Budi,Law,2.7,2018-02-08
100881,Cici,Law,3.28,2021-09-28
100882,Dina,Engineering,2.83,2021-11-28
100883,Budi,Computer Science,2.26,2021-10-09
100884,Dina,Law,2.44,2020-05-26
100885,Eka,Engineering,2.62,2021-09-03
100886,Cici,Business,3.76,2020-03-01
100887,Cici,Engineering,2.74,2020-01-31
100888,Cici,Business,3.87,2022-07-26
100889,Ari,Engineering,3.7,2018-07-25
100890,Cici,Engineering,2.21,2021-02-27
100891,Dina,Law,2.09,2018-01-26
100892,Eka,Business,2.76,2019-02-18
100893,Budi,Computer Science,4.0,2019-01-02
100894,Eka,Computer Science,3.66,2019-02-01
100895,Dina,Computer Science,2.08,2021-11-28
100896,Cici,Law,3.69,2021-03-20
100897,Ari,Law,3.55,2022-11-14
100898,Dina,Computer Science,2.28,2020-12-01
100899,Budi,Engineering,3.69,2019-03-14
100900,Ari,Law,3.92,2021-07-13
100901,Eka,Law,2.57,2021-04-19
100902,Eka,Computer Science,2.29,2018-03-18
100903,Ari,Law,2.56,2018-03-29
100904,Eka,Engineering,2.97,2022-07-21
100905,Dina,Business,3.32,2020-11-30
100906,Dina,Business,3.36,2020-03-29
100907,Dina,Business,2.4,2021-11-15
100908,Ari,Business,2.54,2018-06-17
100909,Cici,Business,2.54,2021-02-09
100910,Eka,Computer Science,3.46,2022-08-07
100911,Eka,Computer Science,3.18,2022-01-05
100912,Dina,Business,3.02,2019-12-08
100913,Dina,Engineering,3.52,2021-01-23
100914,Ari,Business,3.39,2021-05-11
100915,Ari,Business,3.48,2018-07-06
100916,Eka,Law,2.5,2019-06-25
100917,Budi,Law,3.47,2021-12-30
100918,Cici,Engineering,3.03,2022-12-24
100919,Budi,Computer Science,3.73,2021-10-08
100920,Eka,Computer Science,3.51,2019-09-02
100921,Cici,Computer Science,2.21,2022-02-05
100922,Dina,Computer Science,3.4,2019-04-25
100923,Budi,Law,2.2,2019-09-06
100924,Budi,Business,2.55,2022-02-27
100925,Budi,Engineering,2.24,2018-09-08
100926,Dina,Business,2.24,2020-12-09
100927,Cici,Computer Science,2.25,2020-03-13
100928,Eka,Engineering,2.78,2018-07-12
100929,Cici,Computer Science,3.33,2021-04-09
100930,Dina,Computer Science,3.5,2022-04-06
100931,Cici,Business,2.82,2021-06-23
100932,Cici,Engineering,2.77,2020-04-28
100933,Dina,Law,2.32,2020-02-10
100934,Ari,Computer Science,2.96,2018-10-13
100935,Ari,Law,2.79,2019-11-10
100936,Budi,Computer Science,3.1,2020-01-30
100937,Eka,Computer Science,2.92,2020-09-02
100938,Cici,Computer Science,3.13,2021-06-16
100939,Ari,Engineering,2.96,2022-06-21
100940,Eka,Computer Science,2.21,2019-04-26
100941,Eka,Engineering,3.53,2019-07-16
100942,Budi,Law,3.71,2020-06-11
100943,Budi,Engineering,2.79,2020-04-15
100944,Eka,Law,3.91,2022-04-23
100945,Cici,Computer Science,3.24,2018-07-02
100946,Eka,Computer Science,3.05,2020-05-24
100947,Budi,Computer Science,3.85,2018-01-26
100948,Eka,Law,3.57,2021-10-04
100949,Dina,Engineering,2.34,2018-09-06
100950,Budi,Engineering,2.43,2020-06-26
100951,Budi,Computer Science,3.49,2021-11-11
100952,Dina,Computer Science,2.85,2019-12-14
100953,Eka,Business,3.04,2021-05-22
100954,Dina,Law,2.12,2021-02-04
100955,Dina,Computer Science,3.21,2019-10-09
100956,Eka,Engineering,3.07,2020-06-12
100957,Budi,Computer Science,2.92,2019-12-28
100958,Cici,Computer Science,2.81,2020-08-07
100959,Budi,Engineering,3.73,2018-12-06
100960,Budi,Business,2.89,2019-05-08
100961,Budi,Computer Science,3.5,2020-02-23
100962,Eka,Engineering,3.1,2021-03-11
100963,Dina,Business,3.59,2021-08-26
100964,Eka,Law,3.04,2020-01-04
100965,Budi,Law,3.83,2021-04-29
100966,Eka,Business,2.88,2021-10-02
100967,Budi,Engineering,3.55,2018-09-16
100968,Eka,Law,3.89,2018-08-25
100969,Budi,Law,2.77,2018-12-10
100970,Cici,Computer Science,3.1,2022-08-23
100971,Budi,Engineering,2.96,2021-06-02
100972,Cici,Business,2.86,2022-10-16
100973,Eka,Computer Science,2.92,2018-04-29
100974,Dina,Business,3.58,2021-09-21
100975,Eka,Computer Science,3.12,2022-09-25
100976,Dina,Engineering,2.53,2021-09-05
100977,Ari,Computer Science,2.53,2019-11-03
100978,Cici,Business,3.96,2018-03-18
100979,Budi,Law,2.36,2020-11-21
100980,Cici,Business,3.39,2020-08-29
100981,Eka,Law,2.54,2021-07-17
100982,Cici,Computer Science,3.52,2021-06-05
100983,Budi,Engineering,3.34,2022-04-06
100984,Ari,Engineering,3.63,2021-07-22
100985,Eka,Engineering,3.88,2018-03-19
100986,Ari,Engineering,2.22,2021-03-05
100987,Budi,Engineering,3.26,2022-03-01
100988,Cici,Business,3.13,2021-12-17
100989,Cici,Computer Science,3.02,2020-04-19
100990,Dina,Law,2.32,2018-04-28
100991,Budi,Computer Science,2.97,2020-04-03
100992,Budi,Law,2.88,2022-09-10
100993,Budi,Engineering,3.75,2021-12-01
100994,Cici,Business,3.71,2021-09-28
100995,Cici,Business,2.54,2020-10-29
100996,Dina,Business,3.26,2019-10-15
100997,Ari,Engineering,2.93,2021-01-03
100998,Eka,Engineering,2.83,2020-04-02
100999,Budi,Engineering,3.21,2018-01-06
101000,Ari,Computer Science,,2018-01-24
101001,Dina,Law,3.77,2019-06-20
101002,Cici,Engineering,3.84,2020-02-04
101003,Cici,Computer Science,3.19,2018-04-17
101004,Dina,Law,2.44,2022-03-05
101005,Eka,Engineering,2.55,2021-03-13
101006,Cici,Business,3.87,2018-11-26
101007,Cici,Engineering,2.47,2019-11-19
101008,Budi,Engineering,3.52,2021-04-27
101009,Ari,Business,2.2,2022-10-15
101010,Dina,Business,3.69,2020-08-26
101011,Budi,Law,3.69,2021-06-05
101012,Cici,Business,2.65,2020-05-09
101013,Cici,Law,3.32,2020-02-22
101014,Budi,Business,2.89,2022-07-14
101015,Cici,Computer Science,2.44,2018-10-09
101016,Dina,Business,2.55,2021-09-02
101017,Dina,Engineering,3.68,2020-07-04
101018,Cici,Engineering,3.31,2022-02-13
101019,Dina,Law,2.85,2021-05-25
101020,Eka,Computer Science,2.45,2020-08-10
101021,Dina,Computer Science,3.27,2021-05-21
101022,Budi,Computer Science,3.03,2022-04-22
101023,Cici,Law,3.24,2022-11-21
101024,Dina,Business,3.44,2021-07-30
101025,Ari,Law,3.79,2020-10-29
101026,Ari,Computer Science,3.92,2019-09-11
101027,Eka,Engineering,2.73,2021-09-09
101028,Budi,Engineering,2.42,2021-07-06
101029,Eka,Business,2.2,2019-06-13
101030,Dina,Computer Science,3.79,2019-06-29
101031,Budi,Law,3.61,2019-07-08
101032,Eka,Business,2.26,2020-05-20
101033,Eka,Law,2.02,2018-11-21
101034,Dina,Law,3.51,2018-11-13
101035,Budi,Business,3.28,2022-11-30
101036,Budi,Business,3.28,2019-06-22
101037,Budi,Law,2.73,2019-03-07
101038,Dina,Engineering,2.7,2019-07-13
101039,Eka,Business,3.46,2022-06-07
101040,Cici,Engineering,2.7,2020-11-15
101041,Cici,Business,2.52,2021-02-16
101042,Budi,Engineering,3.12,2022-03-13
101043,Budi,Law,2.14,2019-11-10
101044,Budi,Engineering,3.05,2018-07-14
101045,Cici,Computer Science,2.19,2021-11-18
101046,Budi,Engineering,2.8,2019-04-07
101047,Eka,Engineering,2.77,2022-01-04
101048,Ari,Computer Science,2.96,2022-01-14
101049,Dina,Law,3.2,2019-05-20
101050,Eka,Computer Science,3.65,2018-01-16
101051,Ari,Business,2.33,2021-05-05
101052,Ari,Business,2.89,2018-02-10
101053,Dina,Computer Science,3.67,2020-08-24
101054,Dina,Engineering,3.23,2020-10-08
101055,Eka,Law,3.36,2022-02-05
101056,Ari,Computer Science,2.16,2021-11-15
101057,Dina,Law,2.65,2020-10-02
101058,Cici,Business,2.01,2020-08-25
101059,Ari,Engineering,2.46,2020-08-09
101060,Ari,Engineering,2.55,2021-06-01
101061,Cici,Business,2.89,2022-11-08
101062,Cici,Engineering,3.45,2021-06-18
101063,Cici,Law,2.58,2019-09-28
101064,Ari,Business,2.48,2018-02-18
101065,Dina,Computer Science,2.67,2022-09-08
101066,Eka,Computer Science,3.9,2020-10-30
101067,Dina,Law,3.24,2019-04-26
101068,Dina,Computer Science,3.31,2021-03-14
101069,Cici,Business,3.85,2022-05-20
101070,Budi,Business,2.16,2022-05-26
101071,Dina,Business,3.39,2019-11-13
101072,Dina,Engineering,3.03,2019-08-06
101073,Ari,Engineering,3.42,2020-05-17
101074,Ari,Business,3.32,2022-07-07
101075,Eka,Law,3.58,2020-07-04
101076,Cici,Business,3.47,2020-08-27
101077,Eka,Business,3.92,2019-05-08
101078,Ari,Engineering,2.29,2020-09-15
101079,Cici,Law,3.89,2020-10-24
101080,Ari,Engineering,3.69,2020-01-19
101081,Eka,Law,2.18,2022-05-08
101082,Ari,Computer Science,2.79,2018-04-19
101083,Ari,Computer Science,2.32,2019-03-12
101084,Ari,Business,2.45,2020-07-09
101085,Cici,Computer Science,3.87,2021-12-22
101086,Cici,Engineering,2.37,2022-05-14
101087,Dina,Business,3.33,2018-02-07
101088,Ari,Computer Science,3.55,2019-07-24
101089,Dina,Computer Science,3.52,2019-06-21
101090,Cici,Computer Science,2.33,2018-05-02
101091,Ari,Business,3.31,2022-07-04
101092,Cici,Engineering,3.44,2020-03-10
101093,Eka,Law,3.66,2022-02-25
101094,Eka,Computer Science,3.71,2019-12-11
101095,Dina,Law,3.55,2019-02-16
101096,Cici,Engineering,3.69,2018-06-01
101097,Budi,Engineering,3.11,2018-12-31
101098,Ari,Business,3.27,2020-12-22
101099,Budi,Law,3.99,2020-04-24
101100,Cici,Business,3.4,2019-11-16
101101,Budi,Engineering,2.77,2019-10-04
101102,Cici,Engineering,3.17,2021-08-18
101103,Cici,Computer Science,2.56,2020-01-03
101104,Ari,Business,2.21,2020-08-29
101105,Dina,Engineering,3.51,2018-11-22
101106,Ari,Engineering,2.43,2018-02-17
101107,Budi,Engineering,3.68,2022-07-16
101108,Dina,Business,3.94,2020-08-20
101109,Ari,Law,3.28,2022-02-11
101110,Budi,Engineering,2.75,2018-01-14
101111,Dina,Law,3.01,2022-07-28
101112,Cici,Computer Science,3.62,2018-11-16
101113,Ari,Law,2.6,2022-02-02
101114,Dina,Business,3.87,2022-04-24
101115,Eka,Computer Science,2.4,2021-05-31
101116,Dina,Computer Science,2.01,2020-10-14
101117,Cici,Engineering,2.62,2020-08-17
101118,Ari,Law,2.94,2021-08-06
101119,Dina,Business,2.1,2018-08-14
101120,Dina,Law,2.7,2018-01-07
101121,Ari,Law,3.71,2021-09-16
101122,Dina,Computer Science,3.47,2021-12-28
101123,Cici,Engineering,3.83,2020-07-14
101124,Budi,Business,2.2,2019-01-03
101125,Eka,Law,2.98,2022-03-31
101126,Dina,Computer Science,3.31,2019-08-11
101127,Ari,Business,3.6,2019-06-15
101128,Dina,Computer Science,3.2,2020-10-20
101129,Budi,Computer Science,2.56,2021-01-30
101130,Cici,Computer Science,3.78,2022-02-05
101131,Ari,Business,3.67,2018-01-09
101132,Dina,Engineering,3.32,2019-05-31
101133,Dina,Engineering,3.13,2018-07-02
101134,Dina,Law,2.29,2019-09-07
101135,Budi,Law,2.68,2018-12-12
101136,Cici,Engineering,2.22,2022-06-14
101137,Budi,Law,3.01,2019-10-31
101138,Ari,Law,3.4,2021-04-04
101139,Budi,Computer Science,3.98,2022-08-07
101140,Eka,Law,2.02,2021-03-10
101141,Eka,Business,2.54,2019-05-21
101142,Eka,Engineering,2.92,2018-05-14
101143,Ari,Engineering,3.7,2018-12-22
101144,Dina,Computer Science,2.42,2019-07-05
101145,Dina,Computer Science,2.52,2022-10-05
101146,Eka,Engineering,3.32,2020-11-08
101147,Ari,Law,3.56,2018-01-24
101148,Budi,Law,3.96,2018-12-25
101149,Eka,Computer Science,3.96,2019-05-07
101150,Dina,Computer Science,2.56,2020-09-11
101151,Budi,Business,2.41,2019-09-18
101152,Dina,Computer Science,2.91,2020-11-10
101153,Cici,Computer Science,2.33,2022-03-23
101154,Budi,Engineering,2.42,2019-11-04
101155,Cici,Computer Science,2.55,2022-05-29
101156,Eka,Law,3.7,2019-02-14
101157,Eka,Law,2.61,2020-02-27
101158,Ari,Business,3.07,2020-10-29
101159,Eka,Computer Science,2.46,2020-06-10
101160,Dina,Law,3.49,2020-11-20
101161,Ari,Business,2.41,2018-08-28
101162,Budi,Engineering,3.59,2022-06-24
101163,Dina,Computer Science,2.4,2020-10-02
101164,Budi,Law,2.89,2020-08-29
101165,Cici,Business,2.46,2018-02-19
101166,Budi,Computer Science,3.16,2019-07-11
101167,Budi,Engineering,3.2,2021-03-13
101168,Budi,Engineering,3.65,2021-12-07
101169,Ari,Engineering,2.19,2018-06-02
101170,Cici,Engineering,3.47,2019-09-26
101171,Eka,Law,3.58,2019-05-08
101172,Cici,Computer Science,3.76,2019-04-03
101173,Eka,Engineering,3.67,2021-01-27
